title,date,link,content
"
NATO YAWEKA MSIMAMO WAKE KUJITOLEA KATIKA SUALA LA UKRAINE
",30 November 2022,https://www.itv.co.tz/news/nato-yaweka-msimamo-wake-kujitolea-katika-suala-la-ukraine,"Katibu Mkuu wa Jumuiya ya Kujihami (NATO) Jens Stoltenberg, amethibitisha tena msimamo wa muungano huo wa kijeshi wa kujitolea katika suala la Ukraine, akisema nchi hiyo siku moja itakuwa mwanachama wa jumuiya hiyo kubwa ya kiusalama duniani. Amesema kwamba milango ya NATO iko wazi kwa kuikubalia hivi karibuni, Montenegro na Macedonia kaskazini kuwa wanachama, licha ya upinzani mkali wa Urusi kuonesha kwamba nchi hiyo haina kura ya turufu. Kauli ya Katibu Mkuu huyo wa Nato imekuja wakati Waziri wa Mambo ya Nje wa Marekani, Antony Blinken pamoja na wenzake kutoka jumuiya hiyo wakikusanyika nchini Romania kwa ajili ya kuimarisha msaada wa dharura unaohitajika nchini Ukraine. Uungaji mkono huo wa NATO, unalenga kuhakikisha kwamba Urusi inashindwa kuiangusha Ukraine katika wakati ambapo inaendelea kushambulia miundo mbinu ya nishati ya nchi hiyo. "
"
UKRAINE YATAKA VIONGOZI WA ULAYA KUTOA MSAADA WA KIFEDHA KWA NCHI YAKE
",26 October 2022,https://www.itv.co.tz/news/ukraine-yataka-viongozi-wa-ulaya-kutoa-msaada-wa-kifedha-kwa-nchi-yake,"Rais wa Ukraine Volodymyr Zelenksy, ameitolea mwito jumuiya ya kimataifa kufidia nakisi ya bajeti ya dola bilioni 38 mwaka ujao kwa nchi yake iliyokumbwa na vita baada ya nchi hiyo kuathirika vibaya kiuchumi kufuatia uvamizi wa Urusi. Katika mkutano wa kimataifa wa kujadili ujenzi mpya wa Ukraine mjini Berlin, Zelenksy amewataka viongozi wa Ulaya kutoa msaada mkubwa wa kifedha kwa nchi yake. Kansela wa Ujerumani Olaf Scholz amesema kuwa kuijenga upya Ukraine itakuwa kazi ya muda mrefu ambayo lazima ianze mara moja licha ya kuendelea na mashambulizi ya Urusi nchini humo."
"
UJERUMANI YATETA NA MAAFISA WA UKRAINE KUJIKINGA NA MASHAMBULIZI
",26 October 2022,https://www.itv.co.tz/news/ujerumani-yateta-na-maafisa-wa-ukraine-kujikinga-na-mashambulizi,"Rais wa Ujerumani Frank-Walter Steinmeier, amefanya mazungumzo na maafisa wa Ukraine katika sehemu maalum ya kujikinga na mashambulizi ya anga katika mji wa kaskazini mashariki mwa Kiev. Punde tu alipowasili katika mji wa Koryukivka, tahadhari ya shambulio la anga ilitolewa na kuwalazimu Rais Steinmeier, Meya Ratan Akhmedov na kundi la wananchi kujificha. Steinmeier amesema walilazimika kujificha kwa takribani saa moja na nusu katika sehemu hiyo maalum na kwamba hali hiyo imetoa taswira ya jinsi mazingira yalivyo kwa watu wanaoishi nchini humo. Kulingana na jeshi la anga la Ukraine, tahadhari hiyo ilitolewa baada ya jeshi la Urusi kurusha katika nchi jirani ya Belarusy, ndege 10 zisizokuwa na rubani zilizoundwa nchini Iran."
"
Ukraine wamjibu Putin kuhusu vikosi vya Nyuklia
",27 February 2022,https://www.itv.co.tz/news/ukraine-wamjibu-putin-kuhusu-vikosi-vya-nyuklia,Waziri wa Mambo ya Nje wa Ukraine Dmytro Kuleba amesema kuwa agizo la Rais wa Urusi Vladimir Putin la kuviweka vikosi vya kulinda nchi yake vinavyojumuisha silaha za Nyuklia katika hali ya tahadhari ni juhudi za kuongeza shinikizo kwa ujumbe wa Ukraine katika mazungumzo yaliyopangwa kufanyika siku ya Jumatatu ambapo amebainisha kuwa hawatakubali shinikizo hilo na badala yake watashughulikia mazungumzo hayo kwa njia rahisi. 
"
Makombora 1,500 yawasili nchini Ukraine
",26 March 2022,https://www.itv.co.tz/news/makombora-1500-yawasili-nchini-ukraine,"Maafisa wa serikali ya Ukraine wamesema kuwa shehena ya makombora 1,500 ya kutungulia ndege aina ya Strela na bunduki 100 za MG3 zimewasili nchini humo kutoka nchini Ujerumani..Ujerumani imebatilisha sera yake ya kihistoria ya kutopeleka silaha katika maeneo yenye mizozo kufuatia uvamizi wa Urusi nchini Ukraine. "
"
Vita Ukraine: takriban watoto 153 wameuawa
",01 April 2022,https://www.itv.co.tz/news/vita-ukraine-takriban-watoto-153-wameuawa,"Mwendesha mashtaka mkuu wa Ukraine amesema takriban watoto 153 wameuawa huku 245 wakijeruhiwa nchini humo tangu Urusi iivamie nchi hiyo wiki tano zilizopita ambapo amesema ofisi yake inaendelea kufuatilia ili kubaini jumla ya idadi ya watoto waliojeruhiwa huko Mariupol na pia katika baadhi ya maeneo ya mikoa ya Kyiv, Chernihiv na Luhansk."
"
Papa Francis amelaani ukatili wa vita nchini Ukraine
",17 April 2022,https://www.itv.co.tz/news/papa-francis-amelaani-ukatili-wa-vita-nchini-ukraine,"Waumini wa dini ya Kikristo duniani leo wanasherehekea sikukuu ya Pasaka kukumbuka kufufuka kwa Yesu Kristo baada ya kusulubiwa msalabani zaidi ya miaka 2000 iliyopita.  Kiongozi wa Kanisa Katoliki duniani, Papa Francis, ametuma ujumbe wake wakati wa misa ya mkesha wa Pasaka kulaani kile amekitaja ukatili wa vita unaoshuhudiwa nchini Ukraine. Bila kuitaja moja kwa moja Urusi, Baba Mtakatifu ametoa wito wa kuwepo usitishaji mapigano katika siku ya leo ya Pasaka kwa malengo ya kufikia makubaliano ya amani kwa njia ya mazungumzo. Sikukuu ya Pasaka, ambayo ni miongoni sherehe muhimu katika kalenda ya dini ya Kikristo, husherehekewa kila mwaka kwa waumini kuhudhuria misa, kuandaa karamu na wengine kutembeleana."
"
Zelensky aitisha maandamano duniani kote kupinga uvamizi wa Urusi.
",24 March 2022,https://www.itv.co.tz/news/zelensky-aitisha-maandamano-duniani-kote-kupinga-uvamizi-wa-urusi,"Rais wa Ukraine Volodymyr Zelensky ametoa wito kwa watu duniani kote kuandamana barabarani kama hatua ya kupinga uvamizi wa Urusi nchini Ukraine.  Katika ujumbe alioutoa kuelekea mkesha wa kumbukumbu ya mwezi mmoja wa uvamizi wa Urusi, Zelensky amewataka watu duniani kote kusimama imara dhidi ya Urusi na kupinga vita hivyo.  Rais huyo wa Ukraine pia ametoa wito kwa muungano wa jeshi la kujihami la NATO kuipa msaada Ukraine ikiwemo wa silaha ili kupambana na wanajeshi wa Urusi."
"
Google kukata mapato ya matangazo kwa Urusi.
",28 February 2022,https://www.itv.co.tz/news/google-kukata-mapato-ya-matangazo-kwa-urus,"Google haitaruhusu tena vyombo vya habari vya serikali ya Urusi kuonyesha matangazo, kufuatia uamuzi kama huo uliofanywa Jumamosi na kampuni mwenza ya video ya YouTube. ""Ili kukabiliana na vita nchini Ukraine tunasitisha upatikanaji wa mapato wa Google kwa vyombo vya habari vinavyofadhiliwa na serikali ya Urusi kwenye mifumo yetu yote. Tunafuatilia kwa makini matukio mapya na tutachukua hatua zaidi ikihitajika."" Google ilisema katika taarifa. Tangazo hilo linakuja baada ya tangazo la hivi karibuni kwa vyombo vya habari vinavyohusishwa na Urusi huku kukiwa na wimbi la ukosoaji ulioelekezwa kwa majukwaa ya Big Tech katika wiki iliyopita kwa kuruhusu upataji wa mapato kuendelea licha ya uvamizi wa Urusi nchini Ukraine. Siku ya Ijumaa mtandao wa Meta (Facebook) ulisema utasitisha uwezo wa vyombo vya habari vya serikali ya Urusi kuendesha matangazo na kujipatia mapato kwenye majukwaa yake. #CNN"
"
Ndege za Uingereza zapigwa 'stop' anga la Urusi
",25 February 2022,https://www.itv.co.tz/news/ndege-za-uingereza-zapigwa-stop-anga-la-urusi,"Urusi imepiga marufuku Mashirika ya ndege ya Uingereza kutua katika viwanja vya ndege vya Urusi pamoja na kupita kwenye anga lake baada ya Uingereza kupiga marufuku Shirika la Ndege la Urusi, Aeroflot kutua nchini Uingereza ikiwa ni moja ya vikwazo vilivyowekwa ili kukabiliana na Uvamizi wa Urusi nchini Ukraine. "
"
Ghala mafuta laungua moto, Urusi
",01 April 2022,https://www.itv.co.tz/news/ghala-mafuta-laungua-moto-urusi,"Ghala la mafuta lililopo katika mji wa Belgorod nchini Urusi karibu na mpaka wa Ukraine limeungua moto huku Gavana wa eneo hilo Vyacheslav Gladkov akiishutumu  Ukraine kuwa nyuma ya moto huo bila kutoa ushahidi, kufanya shambulizi la anga kwa kutumia helikopta mbili ambazo ziliingia katika eneo la Shirikisho la Urusi zikiruka kwa urefu wa chini."
"
Waziri wa Ulinzi wa Urusi, apata mshtuko wa moyo
",26 March 2022,https://www.itv.co.tz/news/waziri-wa-ulinzi-wa-urusi-apata-mshtuko-wa-moyo,"Mshauri wa waziri wa mambo ya ndani wa Ukraine, Anton Gerashchenko, amedai kuwa Waziri wa Ulinzi wa Urusi, Sergei Shoigu alipata mshtuko wa moyo baada ya shutuma kali kutoka kwa Rais wa nchi hiyo Vladmir Putin kwa kushindwa kabisa kwa uvamizi wa Ukraine. Hata hivyo, hakujawa na uthibitisho kutoka Urusi juu ya madai ya matatizo ya kiafya ya Shoigu. #BBC"
"
Urusi: Tunajiandaa kufanya mashambulizi Kyiv
",01 March 2022,https://www.itv.co.tz/news/urusi-tunajiandaa-kufanya-mashambulizi-kyiv,"Wizara ya ulinzi ya Urusi imetoa taarifa ya onyo kwa wakazi wa Kyiv kuwa vikosi vyake vinajiandaa kufanya mashambulizi katika maeneo maalum katika mji mkuu wa Ukraine, ambapo imebainisha kuwa maeneo yaliyolengwa ni vituo vya kiteknolojia vya huduma ya usalama ya Ukraine na kituo kikuu cha 72 cha PsyOps huku Maafisa hao wakidai kuwa mashambulizi hayo yanafanywa ili kuzuia mashambulizi ya mawasiliano dhidi ya Urusi."
"
UTURUKI NA URUSI KUTETA ILI KUREJESHA MKATABA USAFIRISHAJI NAFAKA
",02 November 2022,https://www.itv.co.tz/news/uturuki-na-urusi-kuteta-ili-kurejesha-mkataba-usafirishaji-nafaka,"Rais wa Uturuki Recep Tayyip Erdogan, atazungumza na Rais wa Urusi Vladimir Putin na wa Ukraine Volodymyr Zelensky katika siku zijazo kwa lengo la kurejesha mkataba wa usafirishaji wa nafaka. Hayo yamesemwa na aziri wa mambo ya nje ya Uturuki Mevlut Cavusoglu wakati alipozungumza na waandishi habari mjini Istanbul. Cavusoglu amesema wanaamini watafanikiwa kupata muafaka kwa kuwa mkataba huo una manufaa kwa kila mtu. Urusi ilitangaza Jumamosi iliyopita kuwa inasitisha ushiriki wake katika mkataba huo uliosimamiwa na Umoja wa Mataifa na Uturuki mwezi Julai ambao uliruhusu usafirishaji wa nafaka ya Ukraine kuanza tena."
"
Pompeo ateta na viongozi wa Urusi.
",15 May 2019,https://www.itv.co.tz/news/pompeo-ateta-na-viongozi-wa-urusi,"Waziri wa mambo ya nchi za nje wa Marekani Mike Pompeo amefanya mazungumzo na Rais Vladimir Putin wa Urusi pamoja na waziri wa mambo ya nje wa nchi hiyo Sergei Lavrov, akijaribu kutuliza wasiwasi wa kimataifa kuhusiana na kuongezeka kwa mvutano ambao unahofiwa kuweza kuzidisha mzozo kati ya Marekani na Iran. Pompeo amesema kimsingi Marekani haitafuti vita na Iran, na kuongeza lakini kwamba nchi yake imekwishabainisha kuwa ikiwa Iran itatishia maslahi ya Marekani, kitisho hicho kitajibiwa kwa njia inayoeleweka.  Viongozi hao wa Marekani na Urusi wamezungumzia pia masuala mengine ambayo yanazusha tofauti kubwa baina yao, ikiwemo mizozo ya Venezuela, Iran, Ukraine na Syria.  Pompeo vile vile ameionya Urusi dhidi ya kuingilia katika uchaguzi mkuu ujao wa mwaka 2020 nchini Marekani. Kila upande umeelezea nia ya kuboresha uhusiano baina yao ambao unachechemea, na kusaka njia za kushirikiana."
"
SANDF MAZOEZI YA PAMOJA URUSI NA CHINA
",20 January 2023,https://www.itv.co.tz/news/sandf-mazoezi-ya-pamoja-urusi-na-china,Jeshi la Afrika Kusini limetangaza kuwa mwezi ujao litafanya mazoezi ya pamoja ya kijeshi na Urusi na China katika maeneo ya pwani yake. Maafisa wa Jeshi la Ulinzi la Kitaifa la Afrika Kusini (SANDF) wamesema lengo la mazoezi hayo ni kubadilishana ujuzi na maarifa ya kiutendaji.  Mazoezi hayo yatafanyika kwa siku 10 kuanzia tarehe 17 Februari hadi 27 Februari katika mji wa bandari wa Durban na Richards Bay. Afrika Kusini ilikuwa miongoni mwa nchi za Kiafrika ambazo zilijiepusha na kuunga mkono uvamizi wa Urusi dhidi ya Ukraine. 
"
China: Hatutaisaidia silaha Urusi
",21 March 2022,https://www.itv.co.tz/news/china-hatutaisaidia-silaha-urusi,"Balozi wa China nchini Marekani Qin Gang amesema kuwa nchi hiyo haitatuma silaha kusaidia vita vya Urusi nchini Ukraine na kwamba China ""itafanya kila kitu ili kupunguza mzozo""..Balozi Gang amesema hayo baada ya Rais wa Marekani Joe Biden kumuonya mwenzake wa China Xi Jinping siku ya Ijumaa kwamba kutakuwa na ""matokeo"" ikiwa China itatoa msaada wa kijeshi kwa Moscow."
"
Raia kadhaa waokolewa kiwanda cha chuma Mariupol.
",02 May 2022,https://www.itv.co.tz/news/raia-kadhaa-waokolewa-kiwanda-cha-chuma-mariupol,Rais wa Ukraine Volodymyr Zelenskiy amesema karibu raia 100 wa Ukraine wameondolewa kwenye kiwanda cha chuma cha Azovstal kilichozingirwa na majeshi ya Urusi mjini Mariupol nchini  Ukraine huku Wizara ya ulinzi ya Urusi ikipingana na idadi hiyo na kusema watu 80 ndio waliookolewa. Wizara ya Ulinzi ya Urusi imeongeza kuwa waliotaka kwenda katika maeneo yanayodhibitiwa na Ukraine wamekabidhiwa maafisa wa Umoja wa Mataifa na Shirika la Kimataifa la Msalaba Mwekundu.  Bado haijajulikana ni kwanini kumekuwa na hesabu utofauti ingawa Umoja wa Mataifa na shirika hilo la msalaba mwekundu wote hawakutoa idadi hasa ya waliokuwa wakisafirishwa.  Taarifa kutoka chombo kimoja cha habari cha Urusi imesema idadi ya raia waliosalia katika kiwanda hicho cha chuma mjini Mariupol ni zaidi ya watu 500. 
"
MAHAKAMA YA ICC YATOA HATI, KUMKAMATA PUTIN
",17 March 2023,https://www.itv.co.tz/news/mahakama-ya-icc-yatoa-hati-kumkamata-putin,"Mahakama ya Kimataifa ya Uhalifu wa Kivita (ICC) imetoa hati ya kukamatwa kwa Rais wa Urusi Vladimir Putin, ikimtuhumu kufanya uhalifu wa kivita kwa kuwahamisha watoto na raia wengine wa Ukraine kwenda Urusi kinyume cha sheria ambapo imesema uhalifu huo ulifanyika nchini Ukraine kuanzia Februari 24, 2022 wakati Urusi ilipoanzisha uvamizi wake kamili nchini Ukraine..Licha ya kibali hicho kutolewa, bado hakuna uwezekano wa kiongozi huyo kufikishwa mbele ya mahakama hiyo, kwa sababu mbalimbali ikiwemo ya mahakama hiyo kutokuwa na mamlaka ya kuwakamata washukiwa, lakini inaweza kutumia mamlaka za ndani ya nchi ambazo zimesaini makubaliano yaliyounda mahakama hiyo, ambayo pia Urusi sio mwanachama wa makubaliano hayo."
"
 Putin asema hataki kuugawanya Umoja wa Ulaya
",05 June 2018,https://www.itv.co.tz/news/putin-asema-hataki-kuugawanya-umoja-wa-ulaya,"Rais wa Urusi Vladimir Putin amesema hataki kuugawanya Umoja wa Ulaya wakati akijitayarisha kuitembelea Austria ikiwa ni ziara yake ya kwanza katika nchi ya Ulaya Magharibi kwa takriban mwaka mzima. Putin amesema Urusi ingependa kuuona Umoja wa Ulaya unastawi zaidi kwani ni mshirika wake muhimu wa kibiashara na kiuchumi ambapo inautaka Umoja wa Ulaya kuiondolea vikwazo ilivyoiwekea, lakini masharti yake bado hayajatimizwa na Urusi. Uhusiano kati ya Urusi na nchi za Umoja wa Ulaya umeharibika baada ya Urusi kulitwaa eneo la Crimea, kuingilia vita vya Syria na mashariki ya Ukraine na kumshambulia kwa sumu jasusi wa zamani wa Urusi ambaye pia alikuwa akiitumikia Uingereza.Austria ambayo mwezi Julai inachukua hatamu ya urais wa kupokezana wa Umoja wa Ulaya, imesema inataka kuwa nchi inayounganisha mashariki na magharibi. "
"
Kuleba: Usile au kunywa chochote kwenye mazungumzo
",29 March 2022,https://www.itv.co.tz/news/kuleba-usile-au-kunywa-chochote-kwenye-mazungumzo,"Waziri wa Mambo ya Nje wa Ukraine, Dmytro Kuleba ametoa ushauri kwa mtu yeyote anayekwenda kwenye mazungumzo na Urusi ""asile au kunywa chochote, na ikiwezekana kuepuka kugusa sehemu yoyote""..Ushauri huo unafuatia baada ya Bilionea wa Urusi Roman Abramovich na wapatanishi wengine wa Ukraine kudaiwa kuwekewa sumu mapema mwezi huu katika mazungumzo ya amani kwenye mpaka wa Ukraine na Belarus. "
"
Wanaoshukiwa kuiangusha ndege ya Malaysia kupandishwa kizimbani.
",19 June 2019,https://www.itv.co.tz/news/wanaoshukiwa-kuiangusha-ndege-ya-malaysia-kupandishwa-kizimban,"Watu wanne wanaoshukiwa kuiangusha ndege ya Malaysia  MH17 ilitunguliwa julai 2014 na kusababisha watu 298 kupoteza maisha wanatarajiwa kupandishwa kizimbani kujibu tuhuma za kuhusika na tukio hilo. Wachunguzi wa ajali hiyo kutoka Netherland, Malaysia, Australia, Belgium ana Ukraine wanaamini kuwa ndege hiyo ilitunguliwa na kutokea kituo cha kijeshi cha mizinga cha Urusi  kilichopo katika mji wa Kursk . Hata hivyo mara kadhaa Urusi imekuw ikikanusha tuhuma hizo huku ikiitupia lawana Ukraine kwa kuhusika na tukio hilo ingawa wachunguzi Australia na Netherland wamesisitiza kuwa Urusi haiwezi kukwepa kuhusika katika kuitungua ndege hiyo, Waendesha mashitaka wamekuwa wakigoma kuongelea chochote kuhusiana na hatua ilipofikia suala hilo huku ndugu wa wanafamilia waliopoteza maisha wakitoa maelezo juu ya hatua ya uchunguzi ilipofikia. "
"
Zelensky: Mazungumzo yakifeli ni vita ya tatu ya dunia
",21 March 2022,https://www.itv.co.tz/news/zelensky-mazungumzo-yakifeli-ni-vita-ya-tatu-ya-dunia,"Rais wa Ukraine Volodymyr Zelensky amesema kuwa anaamini kushindwa kufanikiwa kwa mazungumzo ya kumaliza uvamizi wa Urusi kutamaanisha ""vita ya tatu ya dunia"" ambapo akizungumza na CNN Zelensky alisema yuko tayari kuzungumza moja kwa moja na Rais wa Urusi Vladimir Putin huku akiongeza kuwa anaamini kuwa mazungumzo ndiyo njia pekee ya kumaliza mapigano."
"
Putin: Wanaojisalimisha kushughulikiwa
",21 April 2022,https://www.itv.co.tz/news/putin-wanaojisalimisha-kushughulikiwa,"Rais wa Urusi Vladimir Putin amempongeza Waziri wa Ulinzi wa nchi hiyo Sergei Shoigu kwa kufanikiwa kuchukua udhibiti wa mji wa Mariupol ambapo amesema hakuna haja ya kuvamia eneo la kiwanda cha chuma cha Azovstal kilichopo Mariupol na wale wanaochagua kujisalimisha watashughulikiwa kwa mujibu wa mikataba ya kimataifa.  .Hata hivyo, Maafisa wa Ukraine wamekanusha kuwa Mariupol imeangukia Urusi."
"
Roman Abramovich atangaza kuiuza Chelsea
",02 March 2022,https://www.itv.co.tz/news/roman-abramovich-atangaza-kuiuza-chelsea,"Mmiliki wa timu ya soka ya Chelsea FC ya England Roman Abramovich ametangaza kuiuza timu hiyo ambapo amesema kuwa anafanya hivyo kwa maslahi mapana ya Timu, Wadhamini na Wafanyakazi huku akisisitiza kuwa siku zote amekuwa akifanya maamuzi kwa maslahi ya timu na kwa hali inavyoendelea sasa ameamua kuiuza timu hiyo.Roman Abramovich aliinunua timu hiyo mwaka 2003 kwa paundi milioni 140 sawa na Bilioni Tsh. 433/= ambapo kwa mujibu wa Jarida Forbes timu hiyo kwa sasa ina thamani ya paundi Bilioni 2.4 sawa na Trilioni Tsh. 7.4/= na ameamua kuiuza baada ya Urusi kuivamia Ukraine kuisababisha nchi hiyo na wawekezaji wake kuwekewa vikwazo au biashara zao kusitishwa sehemu mbalimbali ulimwenguni."
"
Nchemba aishukuru Benki ya Dunia kwa kuahidi kuisaidia Tanzania
",19 April 2022,https://www.itv.co.tz/news/nchemba-aishukuru-benki-ya-dunia-kwa-kuahidi-kuisaidia-tanzania,"Waziri wa Fedha na Mipango, Mhe. Dkt. Mwigulu Lameck Nchemba, ameishukuru Benki ya Dunia kwa kuahidi kuisaidia Tanzania kukabiliana na athari za kiuchumi zinazotokana na madhara ya UVIKO-19 na vita vinavyoendelea baina ya Urusi na Ukraine. Dkt. Nchemba amesema hayo baada ya kukutana na kufanya mazungumzo na Makamu wa Rais wa Benki ya Dunia, anayesimamia nchi za Kanda ya Mashariki na Kusini mwa Afrika, Dkt. Hafez Ghanem, wakati wa Mikutano ya Kipupwe ya Benki ya Dunia na Shirika la Fedha la Kimataifa (IMF), inayoendelea Jijini Washington DC, Marekani. Dkt. Nchemba alisema kuwa Wizara ya Fedha na Mipango kwa kushirikiana na wataalam wa Benki ya Dunia, IMF na Benki ya Maendeleo ya Afrika, watakutana ili kupitia maeneo ambayo yanahitaji kufanyiwa kazi ili utekelezaji wa miradi hiyo ianze mwaka mpya wa fedha 2022/2023. Kwa upande wake, Makamu wa Rais wa Benki ya Dunia, anayesimamia nchi za Kanda ya Mashariki na Kusini mwa Afrika, Dkt. Hafez Ghanem, alipongeza mabadiliko makubwa ya kisera na kiuchumi yanayoendelea nchini Tanzania, ambayo anaamini yatasaidia kukuza uchumi wa nchi na wananchi wake."
"
MILANGO IPO WAZI MWENYE TAARIFA UNAFUU WA MAFUTA
",13 April 2022,https://www.itv.co.tz/news/milango-ipo-wazi-mwenye-taarifa-unafuu-wa-mafuta,"Waziri wa Nishati Mhe.Janury Makamba amesema endapo kuna mtu yeyote mwenye taarifa za kusaidia nchi kuleta mafuta ya bei nafuu basi milango ipo wazi anamkaribishwa ofisini kwake kwa mazungumzo, kuliko kung'ang'ana na bei ya juu kumbe kuna uwezekano wa kupata unafuu kwenye bidhaa hiyo kwani nchi hii ni ya watu wote.  Kauli ya Waziri Makamba ameitoa Bungeni Dodoma ambapo amewahakikishia Watanzania kuwa mafuta yapo ya kutosha kulinganisha na nchi jirani. ""Niwahakikishie Watanzania kwa nchi yetu ukilinganisha na majirani zetu, mafuta ya kutosha yapo juu ya kiwango cha kanuni tulizoweka ya siku 15, mafuta yapo na serikali itahakikisha yanaendelea kuwepo ili uchumi usisimame"". Kwa sasa mafuta na bidhaa mbalimbali zimekuwa bei juu kwa kile kinachoelezwa kuwa vita kati ya Ukraine na Urusi ndio husababisha mfumuko huo wa bei kila kona. "
